order_id,payment_type,payment_value
16889,credit_card,18104
16890,upi,861
16891,debit_card,31635
16892,wallet,43128
16893,debit_card,13123
16894,wallet,68095
16895,credit_card,20099
16896,wallet,30974
16897,credit_card,69463
16898,upi,6542
16899,debit_card,2992
16900,credit_card,39126
16901,upi,7230
16902,debit_card,32025
16903,wallet,48872
16904,debit_card,3748
16905,credit_card,6378
16906,credit_card,44727
16907,wallet,2339
16908,wallet,2335
16909,upi,35779
16910,credit_card,53184
16911,wallet,1739
16912,wallet,15292
16913,credit_card,1716
16914,debit_card,10554
16915,debit_card,7051
16916,debit_card,10440
16917,wallet,838
16918,upi,17256
16919,upi,9119
16920,wallet,50338
16921,debit_card,16598
16922,wallet,3141
16923,upi,1746
16924,debit_card,4017
16925,wallet,21230
16926,credit_card,19819
16927,upi,6319
16928,upi,23693
16929,debit_card,7540
16930,wallet,1968
16931,debit_card,20794
16932,upi,41656
16933,upi,37457
16934,upi,47457
16935,credit_card,52389
16936,credit_card,1884
16937,upi,9683
16938,upi,22232
16939,debit_card,7535
16940,debit_card,6820
16941,debit_card,9668
16942,debit_card,25293
16943,wallet,17140
16944,credit_card,38632
16945,debit_card,15686
16946,debit_card,4346
16947,credit_card,1450
16948,wallet,3057
16949,credit_card,17711
16950,debit_card,9402
16951,debit_card,11608
16952,debit_card,12773
16953,upi,17572
16954,debit_card,2885
16955,wallet,4550
16956,upi,16119
16957,credit_card,7243
16958,wallet,3151
16959,credit_card,13914
16960,debit_card,12882
16961,credit_card,27886
16962,upi,39308
16963,credit_card,4789
16964,credit_card,992
16965,debit_card,31471
16966,debit_card,37429
16967,debit_card,4028
16968,upi,47723
16969,debit_card,31593
16970,wallet,3773
16971,debit_card,11781
16972,debit_card,19263
16973,credit_card,53415
16974,wallet,49416
16975,wallet,10176
16976,credit_card,68463
16977,credit_card,19839
16978,credit_card,11545
16979,debit_card,26853
16980,debit_card,15761
16981,debit_card,33397
16982,credit_card,13108
16983,wallet,15293
16984,wallet,1250
16985,upi,20218
16986,debit_card,43702
16987,credit_card,88607
16988,credit_card,5288
16989,wallet,15822
16990,debit_card,13370
16991,debit_card,7296
16992,upi,11363
16993,wallet,50652
16994,credit_card,9466
16995,wallet,14503
16996,wallet,47711
16997,credit_card,39259
16998,debit_card,57149
16999,credit_card,94632
17000,debit_card,21855
17001,upi,756
17002,wallet,41488
17003,wallet,4060
17004,debit_card,4722
17005,wallet,2630
17006,upi,18029
17007,credit_card,10052
17008,upi,12589
17009,upi,10251
17010,wallet,716
17011,credit_card,22194
17012,wallet,5578
17013,credit_card,14273
17014,wallet,14424
17015,upi,8349
17016,wallet,2557
17017,debit_card,1972
17018,upi,5686
17019,upi,10155
17020,debit_card,13818
17021,wallet,3960
17022,debit_card,3948
17023,wallet,42156
17024,wallet,1358
17025,debit_card,3470
17026,credit_card,8686
17027,debit_card,5258
17028,upi,13992
17029,upi,15488
17030,upi,13167
17031,upi,64179
17032,debit_card,1715
17033,wallet,30215
17034,upi,28394
17035,debit_card,28955
17036,debit_card,8555
17037,credit_card,52895
17038,credit_card,13136
17039,credit_card,11371
17040,debit_card,14378
17041,wallet,10219
17042,debit_card,20936
17043,credit_card,4864
17044,wallet,9125
17045,credit_card,95046
17046,wallet,31318
17047,upi,3636
17048,wallet,13024
17049,credit_card,8049
17050,credit_card,1500
17051,wallet,21978
17052,wallet,55633
17053,upi,7365
17054,upi,3470
17055,debit_card,26253
17056,debit_card,5300
17057,credit_card,9044
17058,wallet,495
17059,wallet,15108
17060,wallet,752
17061,wallet,19345
17062,debit_card,4383
17063,debit_card,40302
17064,wallet,3375
17065,debit_card,8057
17066,upi,49965
17067,debit_card,16212
17068,debit_card,12135
17069,credit_card,21183
17070,debit_card,3781
17071,credit_card,3068
17072,credit_card,54299
17073,wallet,8492
17074,credit_card,47424
17075,wallet,72243
17076,upi,69358
17077,wallet,3260
17078,debit_card,23551
17079,upi,13933
17080,wallet,12337
17081,upi,14460
17082,upi,1907
17083,debit_card,2048
17084,upi,12220
17085,wallet,6436
17086,debit_card,49462
17087,debit_card,36006
17088,upi,30491
17089,debit_card,11777
17090,upi,19183
17091,credit_card,1107
17092,credit_card,22967
17093,upi,13186
17094,debit_card,3653
17095,debit_card,11678
17096,wallet,2524
17097,wallet,99020
17098,credit_card,12022
17099,upi,24334
17100,upi,19946
17101,debit_card,38346
17102,credit_card,23874
17103,upi,776
17104,debit_card,28205
17105,debit_card,1209
17106,debit_card,777
17107,credit_card,34831
17108,upi,1937
17109,debit_card,50211
17110,credit_card,34825
17111,debit_card,12983
17112,wallet,26967
17113,credit_card,36546
17114,credit_card,61828
17115,wallet,9172
17116,debit_card,6763
17117,credit_card,13361
17118,credit_card,9007
17119,upi,39303
17120,credit_card,35976
17121,credit_card,572
17122,credit_card,2282
17123,credit_card,14228
17124,wallet,1352
17125,wallet,20572
17126,wallet,14605
17127,credit_card,4501
17128,upi,9978
17129,credit_card,19654
17130,wallet,9430
17131,credit_card,34595
17132,debit_card,10677
17133,wallet,5430
17134,upi,19718
17135,upi,5343
17136,upi,24214
17137,debit_card,20058
17138,wallet,1232
17139,debit_card,8849
17140,debit_card,1955
17141,wallet,9554
17142,debit_card,16195
17143,wallet,1130
17144,wallet,12196
17145,upi,16272
17146,credit_card,32232
17147,credit_card,8478
17148,credit_card,2224
17149,debit_card,13574
17150,debit_card,11186
17151,wallet,31005
17152,wallet,12919
17153,wallet,38418
17154,upi,2544
17155,credit_card,2629
17156,credit_card,13639
17157,wallet,13871
17158,credit_card,20489
17159,wallet,7389
17160,wallet,2995
17161,debit_card,40625
17162,debit_card,42943
17163,credit_card,2510
17164,credit_card,34251
17165,debit_card,16888
17166,credit_card,89011
17167,debit_card,11096
17168,debit_card,14904
17169,upi,45666
17170,credit_card,21666
17171,debit_card,9231
17172,wallet,8100
17173,debit_card,1362
17174,debit_card,13838
17175,credit_card,711
17176,credit_card,556
17177,wallet,24406
17178,upi,72717
17179,upi,30462
17180,credit_card,55938
17181,debit_card,3188
17182,credit_card,3620
17183,debit_card,19868
17184,wallet,2940
17185,wallet,72902
17186,credit_card,12536
17187,credit_card,17720
17188,wallet,6427
17189,upi,5698
17190,upi,35760
17191,debit_card,34748
17192,credit_card,1794
17193,upi,4302
17194,wallet,16302
17195,wallet,17013
17196,upi,22745
17197,upi,9566
17198,upi,10090
17199,wallet,4437
17200,wallet,6427
17201,credit_card,2760
17202,upi,10702
17203,credit_card,2735
17204,wallet,21808
17205,wallet,255
17206,credit_card,40759
17207,wallet,5237
17208,credit_card,10094
17209,upi,450
17210,upi,18926
17211,credit_card,5074
17212,debit_card,41652
17213,wallet,29687
17214,debit_card,2844
17215,wallet,21626
17216,upi,2045
17217,debit_card,98060
17218,wallet,2453
17219,debit_card,1116
17220,upi,37218
17221,wallet,43945
17222,wallet,5840
17223,credit_card,9807
17224,wallet,9293
17225,upi,16651
17226,wallet,18671
17227,upi,8035
17228,upi,2555
17229,upi,4773
17230,credit_card,6257
17231,debit_card,8046
17232,wallet,659
17233,wallet,27893
17234,wallet,10850
17235,wallet,27088
17236,credit_card,39533
17237,debit_card,89455
17238,credit_card,11632
17239,credit_card,15154
17240,wallet,292
17241,credit_card,6955
17242,credit_card,3022
17243,debit_card,1510
17244,upi,42857
17245,debit_card,7494
17246,debit_card,47630
17247,upi,6157
17248,wallet,4787
17249,credit_card,32930
17250,debit_card,51230
17251,wallet,15242
17252,upi,16806
17253,debit_card,18568
17254,debit_card,8351
17255,credit_card,4040
17256,wallet,5676
17257,upi,2473
17258,credit_card,49195
17259,wallet,12180
17260,credit_card,14134
17261,wallet,3520
17262,debit_card,10307
17263,upi,47558
17264,debit_card,6459
17265,credit_card,41201
17266,credit_card,38307
17267,wallet,53476
17268,debit_card,2967
17269,debit_card,9012
17270,debit_card,24707
17271,wallet,51104
17272,wallet,3200
17273,upi,2296
17274,upi,34266
17275,wallet,11412
17276,upi,32977
17277,credit_card,15014
17278,wallet,39939
17279,upi,14154
17280,upi,17343
17281,wallet,49152
17282,credit_card,16020
17283,credit_card,1329
17284,credit_card,15377
17285,credit_card,14011
17286,wallet,7174
17287,credit_card,15001
17288,wallet,28616
17289,credit_card,4257
17290,upi,19287
17291,upi,47841
17292,debit_card,19154
17293,wallet,19284
17294,upi,7365
17295,wallet,3659
17296,credit_card,11868
17297,credit_card,39646
17298,debit_card,23390
17299,debit_card,97711
17300,debit_card,5154
17301,debit_card,4626
17302,wallet,52124
17303,wallet,20188
17304,wallet,245
17305,upi,7462
17306,credit_card,547
17307,wallet,1768
17308,credit_card,47869
17309,debit_card,40860
17310,credit_card,47046
17311,credit_card,952
17312,debit_card,2243
17313,wallet,13396
17314,upi,39668
17315,upi,1926
17316,wallet,33148
17317,credit_card,8090
17318,debit_card,45248
17319,debit_card,483
17320,upi,20912
17321,wallet,1993
17322,wallet,9265
17323,debit_card,8899
17324,credit_card,10810
17325,credit_card,22002
17326,debit_card,3234
17327,upi,4440
17328,wallet,22282
17329,upi,37273
17330,debit_card,17865
17331,debit_card,5543
17332,credit_card,5567
17333,upi,1508
17334,debit_card,7813
17335,debit_card,3131
17336,debit_card,8537
17337,credit_card,51338
17338,debit_card,6284
17339,debit_card,14758
17340,upi,54284
17341,debit_card,22245
17342,upi,6287
17343,wallet,2704
17344,credit_card,1388
17345,credit_card,421
17346,upi,1400
17347,credit_card,2243
17348,wallet,38923
17349,upi,23908
17350,upi,2648
17351,credit_card,6211
17352,debit_card,26927
17353,upi,46111
17354,debit_card,1299
17355,credit_card,53820
17356,upi,9349
17357,debit_card,27008
17358,credit_card,21367
17359,wallet,16349
17360,upi,7319
17361,upi,20211
17362,debit_card,1225
17363,credit_card,12367
17364,wallet,7860
17365,wallet,2610
17366,upi,13347
17367,debit_card,4142
17368,upi,47597
17369,credit_card,11553
17370,debit_card,12542
17371,upi,16646
17372,wallet,20095
17373,wallet,13820
17374,debit_card,9400
17375,credit_card,10271
17376,debit_card,82587
17377,wallet,28255
17378,wallet,9590
17379,upi,2805
17380,upi,38499
17381,upi,1719
17382,credit_card,742
17383,debit_card,24119
17384,upi,458
17385,credit_card,863
17386,debit_card,96
17387,wallet,62160
17388,debit_card,964
17389,credit_card,48425
17390,wallet,7600
17391,credit_card,8468
17392,wallet,28628
17393,upi,10235
17394,upi,38822
17395,upi,7477
17396,credit_card,2426
17397,upi,676
17398,debit_card,53736
17399,debit_card,34356
17400,upi,36047
17401,wallet,5132
17402,wallet,11204
17403,credit_card,11231
17404,debit_card,24407
17405,debit_card,20055
17406,credit_card,1038
17407,credit_card,97366
17408,credit_card,21364
17409,upi,51167
17410,credit_card,8864
17411,credit_card,26629
17412,credit_card,78530
17413,credit_card,11057
17414,debit_card,33604
17415,upi,2964
17416,credit_card,7258
17417,debit_card,3631
17418,wallet,3412
17419,upi,15769
17420,debit_card,55615
17421,credit_card,1688
17422,credit_card,32400
17423,wallet,16495
17424,upi,8823
17425,upi,3659
17426,wallet,53561
17427,upi,20041
17428,credit_card,30457
17429,wallet,1158
17430,wallet,15725
17431,credit_card,28953
17432,credit_card,32902
17433,upi,9058
17434,upi,59492
17435,credit_card,15361
17436,wallet,27298
17437,credit_card,16118
17438,debit_card,13028
17439,upi,3832
17440,credit_card,62830
17441,upi,31425
17442,debit_card,32609
17443,wallet,55731
17444,credit_card,34459
17445,wallet,5682
17446,debit_card,24080
17447,debit_card,68449
17448,wallet,22135
17449,credit_card,21010
17450,wallet,13948
17451,wallet,18374
17452,upi,7844
17453,wallet,7159
17454,debit_card,87976
17455,wallet,2585
17456,wallet,51612
17457,credit_card,408
17458,upi,205
17459,credit_card,665
17460,debit_card,36213
17461,wallet,9239
17462,debit_card,12565
17463,upi,3779
17464,credit_card,37786
17465,upi,3583
17466,credit_card,2502
17467,credit_card,16247
17468,debit_card,1476
17469,upi,32487
17470,debit_card,10341
17471,upi,23133
17472,debit_card,6084
17473,debit_card,22085
17474,wallet,100
17475,credit_card,5821
17476,upi,6686
17477,credit_card,7481
17478,wallet,85561
17479,credit_card,10825
17480,wallet,54159
17481,upi,40782
17482,credit_card,14366
17483,wallet,37913
17484,wallet,2605
17485,wallet,6054
17486,wallet,2606
17487,upi,949
17488,wallet,13300
17489,upi,23674
17490,credit_card,1638
17491,credit_card,5430
17492,credit_card,69797
17493,wallet,60481
17494,credit_card,55409
17495,upi,1236
17496,credit_card,29783
17497,debit_card,49280
17498,upi,61962
17499,upi,5788
17500,wallet,13927
17501,credit_card,21975
17502,wallet,54966
17503,upi,45414
17504,credit_card,24602
17505,debit_card,53628
17506,upi,4336
17507,debit_card,40621
17508,credit_card,3347
17509,upi,3512
17510,wallet,54798
17511,credit_card,43484
17512,credit_card,27755
17513,debit_card,30691
17514,credit_card,1095
17515,credit_card,53630
17516,upi,398
17517,wallet,83275
17518,debit_card,10003
17519,debit_card,6201
17520,wallet,2834
17521,upi,7434
17522,credit_card,1069
17523,credit_card,1868
17524,wallet,43125
17525,wallet,679
17526,debit_card,37032
17527,wallet,37149
17528,upi,1143
17529,upi,3499
17530,upi,1215
17531,upi,2124
17532,debit_card,333
17533,credit_card,5085
17534,wallet,23302
17535,credit_card,12000
17536,wallet,9228
17537,upi,25196
17538,wallet,12359
17539,wallet,8615
17540,upi,27301
17541,upi,43811
17542,credit_card,2389
17543,wallet,2412
17544,credit_card,11253
17545,debit_card,29870
17546,wallet,22456
17547,debit_card,75385
17548,debit_card,14015
17549,wallet,12458
17550,upi,5158
17551,upi,11779
17552,credit_card,2240
17553,credit_card,4889
17554,upi,49292
17555,upi,268
17556,debit_card,46536
17557,debit_card,63496
17558,debit_card,18840
17559,wallet,1865
17560,credit_card,3385
17561,upi,8857
17562,debit_card,653
17563,credit_card,1891
17564,credit_card,57007
17565,credit_card,2251
17566,wallet,37739
17567,credit_card,8600
17568,upi,5664
17569,upi,3020
17570,wallet,682
17571,debit_card,15454
17572,debit_card,3814
17573,upi,24724
17574,upi,1971
17575,credit_card,4969
17576,credit_card,53001
17577,upi,48309
17578,debit_card,32669
17579,debit_card,54481
17580,credit_card,5806
17581,credit_card,2307
17582,credit_card,18600
17583,upi,14808
17584,credit_card,28486
17585,credit_card,81581
17586,debit_card,14851
17587,upi,8095
17588,credit_card,33560
17589,upi,51723
17590,upi,12516
17591,debit_card,4476
17592,upi,1769
17593,wallet,1405
17594,upi,5230
17595,wallet,12953
17596,debit_card,36167
17597,upi,36840
17598,upi,35505
17599,wallet,4067
17600,credit_card,22124
17601,upi,900
17602,credit_card,8787
17603,wallet,62423
17604,upi,47123
17605,upi,2021
17606,credit_card,683
17607,credit_card,13428
17608,credit_card,52584
17609,wallet,17132
17610,upi,8033
17611,upi,11764
17612,credit_card,2322
17613,upi,3970
17614,debit_card,1554
17615,wallet,2113
17616,credit_card,5621
17617,credit_card,6742
17618,upi,1417
17619,wallet,18716
17620,credit_card,6299
17621,wallet,4929
17622,upi,7245
17623,debit_card,1500
17624,wallet,3207
17625,credit_card,10181
17626,upi,53011
17627,debit_card,11688
17628,upi,46003
17629,upi,3789
17630,wallet,57685
17631,wallet,12723
17632,wallet,42916
17633,credit_card,2846
17634,debit_card,18400
17635,debit_card,20117
17636,wallet,28999
17637,upi,7217
17638,upi,14462
17639,wallet,53249
17640,debit_card,424
17641,credit_card,10427
17642,debit_card,5234
17643,debit_card,11925
17644,upi,9492
17645,credit_card,52794
17646,credit_card,49335
17647,wallet,23761
17648,wallet,49020
17649,debit_card,6065
17650,debit_card,69605
17651,debit_card,22121
17652,debit_card,4809
17653,debit_card,11731
17654,upi,1153
17655,debit_card,15214
17656,credit_card,19763
17657,upi,41683
17658,debit_card,37602
17659,credit_card,16646
17660,upi,36357
17661,upi,22647
17662,upi,3531
17663,wallet,10189
17664,credit_card,60060
17665,debit_card,35857
17666,credit_card,630
17667,upi,3210
17668,wallet,60542
17669,upi,20233
17670,wallet,8604
17671,upi,10679
17672,wallet,9919
17673,upi,19464
17674,credit_card,25011
17675,wallet,11878
17676,upi,2763
17677,debit_card,25179
17678,credit_card,37640
17679,wallet,45828
17680,credit_card,34847
17681,debit_card,7323
17682,credit_card,13538
17683,upi,10758
17684,debit_card,12074
17685,debit_card,4934
17686,wallet,15545
17687,upi,20330
17688,credit_card,88298
17689,upi,6712
17690,upi,26231
17691,upi,4269
17692,credit_card,13623
17693,wallet,15848
17694,credit_card,2751
17695,debit_card,2835
17696,credit_card,54063
17697,upi,357
17698,credit_card,28704
17699,credit_card,55105
17700,wallet,1055
17701,credit_card,14219
17702,wallet,9959
17703,upi,4039
17704,credit_card,18853
17705,debit_card,8150
17706,debit_card,58918
17707,upi,8862
17708,upi,46265
17709,debit_card,5211
17710,credit_card,39646
17711,upi,12755
17712,debit_card,45468
17713,wallet,7952
17714,credit_card,4847
17715,credit_card,53336
17716,upi,10632
17717,upi,48727
17718,credit_card,11203
17719,credit_card,13584
17720,upi,17268
17721,upi,44615
17722,debit_card,20343
17723,debit_card,53676
17724,wallet,3023
17725,credit_card,58
17726,upi,16924
17727,wallet,73108
17728,wallet,23419
17729,upi,3154
17730,wallet,4527
17731,upi,7359
17732,upi,6925
17733,wallet,14054
17734,upi,7447
17735,wallet,37834
17736,debit_card,71778
17737,credit_card,17453
17738,upi,73090
17739,upi,46058
17740,credit_card,1376
17741,upi,41270
17742,debit_card,37712
17743,credit_card,47081
17744,credit_card,39210
17745,upi,48582
17746,upi,27639
17747,upi,5895
17748,wallet,9784
17749,wallet,35518
17750,upi,7766
17751,credit_card,8159
17752,credit_card,1464
17753,wallet,50369
17754,credit_card,32217
17755,credit_card,1938
17756,debit_card,45171
17757,debit_card,8970
17758,debit_card,8378
17759,credit_card,39258
17760,upi,55256
17761,upi,19421
17762,credit_card,7183
17763,debit_card,8141
17764,wallet,4337
17765,debit_card,16208
17766,debit_card,13576
17767,debit_card,845
17768,wallet,29638
17769,credit_card,14640
17770,wallet,995
17771,wallet,1313
17772,wallet,6223
17773,wallet,7799
17774,upi,11597
17775,upi,39877
17776,credit_card,31501
17777,debit_card,1398
17778,upi,22509
17779,wallet,35935
17780,upi,35644
17781,credit_card,52425
17782,credit_card,3552
17783,debit_card,9055
17784,credit_card,9787
17785,wallet,60007
17786,credit_card,21153
17787,debit_card,251
17788,upi,39682
17789,debit_card,12348
17790,wallet,31435
17791,credit_card,529
17792,wallet,17567
17793,wallet,20980
17794,upi,9112
17795,upi,7915
17796,credit_card,42247
17797,wallet,3650
17798,debit_card,20709
17799,credit_card,25506
17800,wallet,60362
17801,upi,6544
17802,wallet,821
17803,upi,20193
17804,wallet,26931
17805,credit_card,21752
17806,debit_card,2812
17807,credit_card,25832
17808,credit_card,10303
17809,upi,15664
17810,wallet,4452
17811,wallet,43051
17812,credit_card,10435
17813,upi,27259
17814,wallet,45596
17815,debit_card,9717
17816,upi,1467
17817,credit_card,11268
17818,credit_card,3532
17819,upi,42059
17820,credit_card,35863
17821,debit_card,6886
17822,debit_card,35792
17823,wallet,20415
17824,debit_card,19433
17825,credit_card,6993
17826,credit_card,2961
17827,wallet,6858
17828,upi,32393
17829,debit_card,6984
17830,credit_card,34022
17831,credit_card,50758
17832,upi,47458
17833,debit_card,17353
17834,debit_card,40697
17835,credit_card,51553
17836,upi,69544
17837,debit_card,26246
17838,upi,44656
17839,credit_card,27058
17840,credit_card,383
17841,upi,47558
17842,debit_card,12640
17843,upi,66312
17844,upi,60959
17845,credit_card,13442
17846,wallet,20713
17847,credit_card,77730
17848,debit_card,38541
17849,credit_card,44311
17850,credit_card,9772
17851,wallet,4375
17852,wallet,52674
17853,wallet,43529
17854,credit_card,2506
17855,credit_card,10781
17856,debit_card,7475
17857,upi,3473
17858,debit_card,23213
17859,credit_card,2245
17860,upi,885
17861,wallet,39453
17862,debit_card,87601
17863,credit_card,2331
17864,upi,17432
17865,debit_card,38889
17866,wallet,70109
17867,debit_card,44931
17868,credit_card,51413
17869,credit_card,952
17870,credit_card,5134
17871,wallet,64980
17872,debit_card,433
17873,credit_card,39999
17874,debit_card,2332
17875,upi,58744
17876,credit_card,1195
17877,wallet,8848
17878,credit_card,1224
17879,credit_card,58562
17880,upi,57881
17881,debit_card,16462
17882,debit_card,4698
17883,wallet,50846
17884,wallet,13913
17885,upi,6422
17886,credit_card,3818
17887,upi,44782
17888,wallet,47767
17889,debit_card,12517
17890,debit_card,12959
17891,wallet,27180
17892,debit_card,1069
17893,credit_card,12606
17894,wallet,300
17895,credit_card,46106
17896,credit_card,10880
17897,upi,42838
17898,debit_card,15267
17899,credit_card,18379
17900,wallet,3324
17901,wallet,13798
17902,upi,12153
17903,upi,42623
17904,upi,2929
17905,upi,11257
17906,upi,1859
17907,credit_card,43933
17908,upi,32289
17909,upi,5127
17910,credit_card,29490
17911,credit_card,15686
17912,credit_card,2884
17913,debit_card,1106
17914,debit_card,50924
17915,credit_card,8819
17916,credit_card,49029
17917,upi,50656
17918,upi,1818
17919,debit_card,15346
17920,credit_card,8993
17921,upi,44691
17922,wallet,9391
17923,credit_card,4898
17924,debit_card,54560
17925,upi,6888
17926,upi,36958
17927,wallet,8714
17928,debit_card,2229
17929,upi,4429
17930,upi,2010
17931,credit_card,11837
17932,credit_card,7274
17933,debit_card,6633
17934,wallet,49615
17935,upi,760
17936,upi,32836
17937,credit_card,1236
17938,credit_card,1860
17939,upi,14165
17940,upi,40274
17941,credit_card,19254
17942,wallet,448
17943,debit_card,20666
17944,wallet,81835
17945,wallet,22165
17946,debit_card,50444
17947,debit_card,2412
17948,wallet,51843
17949,wallet,2143
17950,debit_card,42569
17951,upi,7407
17952,debit_card,50250
17953,upi,13014
17954,upi,3783
17955,debit_card,8332
17956,wallet,5226
17957,debit_card,39903
17958,debit_card,445
17959,upi,67202
17960,upi,45706
17961,wallet,16462
17962,debit_card,88405
17963,wallet,39849
17964,wallet,12767
17965,credit_card,10275
17966,upi,71094
17967,upi,563
17968,upi,25810
17969,wallet,20677
17970,credit_card,1593
17971,wallet,31756
17972,debit_card,14213
17973,credit_card,14413
17974,upi,14500
17975,debit_card,13351
17976,wallet,6295
17977,debit_card,13256
17978,credit_card,4079
17979,debit_card,53653
17980,credit_card,3812
17981,wallet,11469
17982,debit_card,2766
17983,upi,54715
17984,upi,11175
17985,credit_card,4914
17986,wallet,17318
17987,credit_card,65972
17988,upi,8493
17989,wallet,1690
17990,debit_card,6266
17991,wallet,55558
17992,debit_card,8880
17993,wallet,5644
17994,wallet,11552
17995,wallet,7277
17996,debit_card,72718
17997,credit_card,16618
17998,debit_card,11644
17999,credit_card,614
18000,wallet,7954
18001,credit_card,44980
18002,wallet,332
18003,upi,1215
18004,upi,38950
18005,debit_card,19508
18006,wallet,92654
18007,credit_card,29612
18008,credit_card,9884
18009,credit_card,4722
18010,upi,8943
18011,wallet,16836
18012,debit_card,17067
18013,upi,8168
18014,debit_card,4619
18015,debit_card,3686
18016,credit_card,3346
18017,upi,6676
18018,credit_card,42922
18019,debit_card,2203
18020,credit_card,11035
18021,credit_card,3746
18022,debit_card,3170
18023,debit_card,14823
18024,upi,1733
18025,upi,3929
18026,upi,31206
18027,credit_card,28543
18028,debit_card,4943
18029,debit_card,47990
18030,debit_card,19341
18031,wallet,1749
18032,debit_card,389
18033,wallet,379
18034,upi,71381
18035,upi,11334
18036,wallet,23491
18037,credit_card,5136
18038,credit_card,11089
18039,credit_card,920
18040,credit_card,10126
18041,debit_card,15041
18042,upi,27864
18043,credit_card,14515
18044,upi,48124
18045,upi,3246
18046,credit_card,939
18047,debit_card,30393
18048,wallet,5064
18049,debit_card,49641
18050,wallet,366
18051,credit_card,11641
18052,upi,32653
18053,upi,6401
18054,credit_card,39086
18055,upi,14706
18056,upi,45971
18057,wallet,47240
18058,credit_card,7989
18059,wallet,5529
18060,upi,1598
18061,wallet,1563
18062,wallet,18055
18063,wallet,8854
18064,debit_card,8579
18065,upi,12968
18066,upi,4953
18067,debit_card,20503
18068,wallet,3023
18069,upi,4417
18070,upi,12022
18071,credit_card,9440
18072,debit_card,47533
18073,wallet,26674
18074,wallet,41947
18075,debit_card,40896
18076,debit_card,6681
18077,wallet,32491
18078,credit_card,1763
18079,upi,330
18080,debit_card,44935
18081,wallet,18569
18082,wallet,1520
18083,upi,504
18084,upi,29520
18085,upi,52324
18086,debit_card,11436
18087,upi,3111
18088,credit_card,35361
18089,upi,6482
18090,upi,15328
18091,wallet,76606
18092,upi,38427
18093,upi,11486
18094,debit_card,7572
18095,credit_card,8342
18096,upi,3545
18097,upi,6322
18098,upi,1493
18099,upi,4308
18100,wallet,33576
18101,wallet,24111
18102,debit_card,9698
18103,debit_card,11008
18104,wallet,47249
18105,wallet,1265
18106,credit_card,5338
18107,wallet,19099
18108,credit_card,38616
18109,debit_card,7372
18110,debit_card,4097
18111,credit_card,51838
18112,wallet,6066
18113,credit_card,27911
18114,wallet,13943
18115,debit_card,7640
18116,wallet,66025
18117,credit_card,10723
18118,upi,10140
18119,credit_card,3626
18120,debit_card,494
18121,debit_card,46942
18122,credit_card,8004
18123,upi,45987
18124,upi,4069
18125,upi,17367
18126,upi,8596
18127,debit_card,4826
18128,debit_card,15060
18129,wallet,12572
18130,upi,20633
18131,upi,14541
18132,upi,6212
18133,wallet,19924
18134,wallet,16128
18135,upi,18558
18136,debit_card,2981
18137,wallet,1747
18138,credit_card,95657
18139,debit_card,11713
18140,upi,10966
18141,credit_card,35107
18142,upi,56980
18143,upi,21601
18144,debit_card,35316
18145,wallet,15176
18146,upi,16941
18147,wallet,44130
18148,debit_card,3840
18149,wallet,8172
18150,credit_card,14300
18151,debit_card,19372
18152,credit_card,6275
18153,wallet,3123
18154,upi,2943
18155,credit_card,3698
18156,wallet,59774
18157,credit_card,38939
18158,debit_card,37979
18159,wallet,13659
18160,debit_card,18200
18161,debit_card,16604
18162,wallet,1765
18163,debit_card,91994
18164,credit_card,12323
18165,upi,35662
18166,credit_card,66724
18167,credit_card,24305
18168,wallet,9193
18169,wallet,15856
18170,debit_card,44772
18171,debit_card,1708
18172,upi,2011
18173,debit_card,26535
18174,wallet,19566
18175,upi,801
18176,wallet,17129
18177,credit_card,2474
18178,wallet,21328
18179,debit_card,18258
18180,credit_card,42397
18181,upi,4304
18182,upi,5396
18183,credit_card,54529
18184,debit_card,9124
18185,debit_card,7205
18186,debit_card,28755
18187,wallet,8205
18188,credit_card,25274
18189,debit_card,27885
18190,debit_card,32332
18191,credit_card,7792
18192,upi,47130
18193,wallet,21362
18194,credit_card,42445
18195,debit_card,23777
18196,debit_card,21601
18197,debit_card,21635
18198,credit_card,64756
18199,debit_card,22808
18200,upi,69663
18201,wallet,21637
18202,debit_card,12585
18203,credit_card,248
18204,credit_card,3528
18205,credit_card,49394
18206,upi,5121
18207,wallet,22233
18208,credit_card,13316
18209,upi,11391
18210,upi,10684
18211,wallet,20940
18212,wallet,50090
18213,wallet,2314
18214,upi,7149
18215,credit_card,4631
18216,debit_card,2980
18217,debit_card,18423
18218,credit_card,22482
18219,credit_card,23662
18220,wallet,51494
18221,debit_card,2395
18222,debit_card,427
18223,debit_card,9796
18224,debit_card,17917
18225,upi,11115
18226,debit_card,41948
18227,credit_card,29435
18228,wallet,10857
18229,wallet,35255
18230,wallet,14628
18231,upi,16575
18232,debit_card,4253
18233,credit_card,1418
18234,credit_card,7580
18235,debit_card,75750
18236,upi,10962
18237,credit_card,4698
18238,debit_card,86906
18239,debit_card,2757
18240,wallet,77586
18241,upi,29966
18242,debit_card,13290
18243,debit_card,41244
18244,wallet,5399
18245,credit_card,44717
18246,debit_card,63539
18247,upi,6922
18248,debit_card,8405
18249,credit_card,33058
18250,upi,41810
18251,debit_card,8422
18252,credit_card,8984
18253,wallet,283
18254,credit_card,14581
18255,upi,12196
18256,credit_card,47959
18257,debit_card,41578
18258,debit_card,2205
