order_id,score,review_date
548,4,2024-10-13
9003,4,2024-11-16
17229,3,2023-08-18
745,4,2022-02-14
16858,5,2023-07-13
3776,5,2022-08-11
11783,4,2022-07-27
2654,3,2024-01-02
19419,4,2023-06-17
7125,3,2024-09-23
1544,4,2022-08-23
18188,5,2022-12-02
13602,4,2022-01-27
4330,1,2023-04-10
3419,5,2024-11-29
9601,4,2024-06-17
15109,4,2024-12-21
14665,4,2024-03-02
18818,5,2022-12-04
18677,5,2024-09-11
6665,5,2023-02-26
1295,4,2022-11-14
17572,4,2024-06-13
3425,3,2023-01-04
16930,4,2024-07-13
16925,4,2024-02-12
955,3,2023-12-25
4505,1,2023-10-17
9657,5,2024-12-14
8874,3,2022-05-24
5713,3,2023-06-11
5709,5,2023-02-16
11197,3,2023-12-06
10121,4,2023-06-04
5385,4,2023-10-28
18842,4,2024-10-15
9809,4,2022-11-08
1988,4,2024-04-01
9853,3,2022-03-14
17246,4,2022-04-03
12956,4,2024-11-12
17473,4,2024-07-05
15807,4,2023-08-24
582,5,2022-08-14
17541,5,2023-10-13
13684,4,2023-12-10
2373,3,2023-09-01
12652,3,2024-01-23
4433,5,2023-12-30
7655,4,2023-01-13
15035,5,2024-08-29
9408,4,2022-04-17
11700,3,2022-12-08
1687,5,2022-11-14
14643,5,2022-03-08
13914,4,2022-05-05
16325,3,2022-07-27
18418,5,2022-07-12
17290,3,2023-03-20
532,5,2023-01-17
17657,5,2024-01-28
5211,4,2022-03-18
9708,4,2023-11-01
9027,4,2023-02-21
18193,4,2024-09-01
12060,5,2023-09-09
10494,3,2022-09-21
11513,5,2024-04-05
19876,4,2023-02-17
13471,4,2024-10-20
3358,4,2022-08-08
8165,4,2023-12-06
5876,5,2024-11-27
14995,4,2022-06-10
6313,5,2024-03-21
1535,2,2022-11-16
5298,5,2022-12-11
9597,5,2022-06-10
318,4,2022-02-03
14712,4,2023-08-27
14157,3,2024-07-31
17842,5,2023-03-24
17384,3,2023-07-16
9599,5,2024-06-28
3474,4,2024-05-14
2491,3,2023-04-10
7295,3,2023-11-25
14519,3,2024-09-09
3006,4,2023-09-06
6938,5,2024-06-04
5904,5,2022-08-08
1443,3,2022-03-16
11473,4,2024-12-03
17472,4,2022-05-15
20,4,2024-02-28
526,4,2024-10-30
16860,4,2022-10-11
15066,3,2023-02-02
5114,4,2022-11-06
18235,5,2022-02-23
5678,4,2024-11-07
9215,1,2023-10-09
17083,3,2023-09-16
5729,4,2024-04-08
4203,4,2022-10-03
5802,3,2024-04-14
17827,5,2023-10-10
1928,5,2023-05-22
6619,3,2024-12-26
18534,1,2022-05-12
10148,4,2024-05-28
9747,4,2022-06-26
13489,4,2023-04-23
19216,5,2022-12-01
17710,5,2024-06-06
7120,4,2022-11-30
5689,5,2023-07-07
5325,3,2022-07-10
8808,4,2024-02-26
3748,4,2022-02-27
14257,4,2024-02-09
7684,5,2023-03-31
13269,4,2022-06-14
150,4,2024-09-14
296,4,2023-08-22
12526,4,2022-11-10
12728,2,2023-01-06
18485,5,2023-07-05
17775,3,2023-07-18
8691,3,2022-04-15
3815,5,2023-10-28
15813,4,2022-01-15
14755,4,2023-10-27
8465,5,2023-03-01
16662,3,2022-08-23
12976,4,2024-03-09
1613,5,2023-02-04
7596,3,2023-11-23
4696,2,2022-11-19
1795,3,2023-10-21
6324,2,2024-07-26
14662,5,2022-04-23
14773,5,2022-03-01
16289,4,2023-09-16
658,4,2022-04-09
10573,4,2024-05-30
15043,5,2022-11-07
671,3,2024-02-20
5491,4,2022-05-13
9874,4,2022-10-30
16708,4,2023-04-01
2665,4,2024-07-14
7570,3,2024-04-18
16281,3,2023-07-04
8034,5,2022-09-07
11150,5,2022-07-27
2486,3,2024-07-16
1686,4,2023-08-14
1129,3,2024-04-24
1715,3,2024-07-02
18407,5,2022-11-20
3837,5,2023-10-16
19063,4,2023-09-24
14324,4,2023-12-28
6136,4,2024-06-22
19824,4,2024-11-27
15539,4,2024-06-15
11802,4,2022-12-06
9057,5,2024-09-21
18753,4,2022-02-18
4884,4,2022-06-06
16135,3,2024-08-23
17727,4,2023-01-30
6629,4,2024-10-14
6777,4,2024-02-10
2870,4,2024-10-17
5105,4,2022-04-09
692,1,2024-02-11
797,4,2023-09-12
11152,3,2023-04-04
2362,4,2024-09-13
4425,3,2022-07-11
9512,1,2023-11-28
3829,5,2022-12-31
16821,4,2024-06-21
6219,1,2022-02-21
12656,5,2024-08-29
19470,5,2022-07-20
3327,5,2024-12-15
19672,3,2024-05-19
9713,1,2024-10-13
5868,4,2022-03-06
5160,4,2023-03-09
14547,4,2022-06-13
3378,5,2022-04-07
6127,5,2024-01-28
13386,2,2024-05-02
1027,3,2023-11-17
15251,5,2023-10-16
9034,5,2024-02-13
6393,2,2022-06-21
1257,4,2022-06-15
2215,4,2023-09-18
6753,3,2024-07-27
14862,5,2024-09-10
11617,3,2023-09-29
12994,4,2023-11-26
1622,4,2024-07-03
1362,3,2023-11-09
16097,4,2022-02-07
13220,5,2023-07-01
3865,2,2024-08-22
456,4,2024-05-19
15285,3,2023-03-30
626,1,2024-02-01
15876,4,2022-06-04
14045,5,2023-02-10
12291,4,2022-07-06
17556,3,2023-05-11
12765,5,2023-07-09
11171,3,2022-02-12
4026,5,2023-08-10
15408,3,2024-10-14
4947,1,2023-03-16
15899,3,2022-06-11
1312,5,2024-10-15
8905,4,2023-04-29
10295,5,2023-07-06
13641,4,2023-03-26
1952,4,2024-10-06
14993,5,2024-07-10
10921,4,2024-04-26
13212,4,2023-04-04
6189,4,2024-11-19
15752,4,2023-04-25
2635,4,2023-10-10
14054,5,2023-10-10
4253,5,2023-03-18
11730,5,2022-03-05
4402,5,2024-08-04
11725,4,2022-04-11
1878,4,2022-09-20
9862,3,2022-07-09
14558,4,2022-10-29
10501,4,2023-01-07
8667,5,2022-05-15
12725,3,2024-08-08
11285,4,2022-08-23
4208,5,2023-06-12
5803,4,2024-05-21
5653,4,2022-08-28
2261,2,2024-09-05
9753,4,2023-10-16
6391,3,2022-09-12
5812,4,2022-10-22
7373,4,2024-09-08
10244,1,2024-06-17
15451,4,2023-01-29
13643,3,2022-02-04
4521,2,2023-01-18
15598,4,2024-03-10
16022,3,2024-11-30
5550,5,2024-12-23
19954,4,2024-03-27
4978,4,2024-01-06
6006,3,2023-11-28
14390,2,2023-07-20
13243,2,2022-03-04
18439,4,2022-10-03
4266,4,2022-09-02
19104,4,2024-10-23
4873,3,2022-03-25
2804,5,2024-12-04
9070,4,2024-07-31
9803,3,2023-04-02
12144,3,2022-05-19
6002,5,2024-09-30
16042,5,2022-09-24
5133,5,2024-03-07
17793,4,2022-07-21
17404,5,2024-10-29
4053,5,2022-08-16
9985,5,2023-02-07
16142,1,2023-12-04
13688,5,2024-01-09
19979,4,2022-10-03
13423,4,2024-09-01
5033,5,2023-10-18
14106,2,2022-09-12
13832,3,2024-01-18
8683,2,2022-02-17
6233,4,2024-03-02
18959,5,2022-08-31
13204,4,2022-04-15
510,4,2022-09-20
15208,1,2023-10-06
7436,4,2024-07-19
18897,4,2023-11-14
13418,5,2024-07-25
9678,5,2023-03-07
13468,1,2023-10-24
13747,5,2022-02-05
9764,3,2023-05-27
17550,1,2024-10-13
75,3,2023-08-06
12347,4,2023-12-31
14097,4,2023-01-21
5827,5,2024-02-09
15087,5,2022-12-25
4718,5,2023-01-17
6399,5,2023-04-30
8705,4,2025-01-01
18423,5,2024-07-10
15481,4,2023-11-16
10123,4,2023-04-21
8490,3,2022-07-03
3787,4,2024-02-17
4186,4,2023-05-23
4702,4,2023-05-30
14146,4,2023-11-17
5701,4,2022-03-21
19241,4,2023-12-21
4657,5,2023-07-10
8645,4,2023-09-03
7840,4,2024-09-24
19561,4,2023-02-18
13078,3,2023-03-08
2325,3,2023-05-13
19760,1,2022-10-17
4584,5,2024-07-02
16311,1,2023-11-12
18070,5,2022-02-22
14896,4,2024-01-13
4354,4,2022-09-18
19730,4,2024-05-31
10373,5,2022-12-24
1140,3,2022-05-19
19066,5,2023-06-19
4872,5,2023-12-20
14310,5,2024-08-03
13907,4,2022-05-10
8604,5,2024-05-31
13073,4,2022-11-17
792,4,2024-07-01
11323,5,2023-06-01
13356,3,2023-07-30
8208,4,2023-07-23
8186,4,2024-03-12
10899,5,2024-11-04
2661,3,2024-08-27
4430,4,2022-01-28
9435,4,2023-10-20
19305,3,2022-02-10
7528,4,2024-10-08
13059,4,2024-02-10
14224,5,2022-09-21
11057,3,2024-07-30
12862,4,2022-02-25
13810,4,2022-12-13
3625,4,2023-10-26
8058,4,2023-08-20
10188,4,2023-12-05
12554,4,2022-05-06
4171,5,2023-12-13
12423,2,2023-07-24
6472,3,2023-08-01
5672,5,2024-09-26
8615,4,2022-03-16
10640,5,2024-06-09
14334,4,2023-01-24
8543,3,2023-10-06
11212,3,2022-08-16
7034,4,2023-04-20
13839,3,2024-05-29
9042,3,2023-08-31
5684,1,2024-06-29
5652,5,2022-12-27
11554,4,2023-06-30
18701,3,2023-12-29
12763,4,2023-07-04
17817,4,2022-05-31
6918,5,2024-05-11
14894,5,2024-06-23
3639,3,2024-10-27
2127,5,2022-04-07
3423,3,2024-06-03
13517,4,2022-05-06
17701,4,2023-10-28
18338,5,2023-10-18
15190,5,2022-10-31
17382,4,2024-03-21
16885,3,2022-09-05
8672,4,2024-03-17
7334,4,2023-09-26
10426,5,2024-03-20
16337,4,2024-12-10
15890,4,2024-05-20
16923,4,2023-08-18
12936,4,2023-11-29
1518,4,2024-11-03
8200,4,2022-03-21
8628,5,2022-08-02
10349,2,2023-12-24
7141,4,2025-01-01
19615,4,2024-09-22
18941,5,2022-11-05
1690,4,2023-08-21
12041,4,2024-09-04
3005,1,2023-08-31
7992,4,2023-12-14
4001,5,2024-12-04
14636,5,2022-10-01
2573,5,2023-02-24
905,4,2024-11-05
7803,3,2024-04-29
8025,3,2023-06-09
7192,5,2024-11-04
15860,3,2023-08-04
7521,4,2023-04-05
8513,5,2024-02-16
11479,4,2023-04-04
18494,4,2024-12-30
9128,3,2024-03-31
14446,4,2024-02-16
7627,5,2023-02-11
3047,3,2023-01-17
19270,5,2024-05-09
12168,5,2024-01-04
16413,4,2024-04-11
9552,5,2022-06-20
8383,4,2022-09-01
614,4,2022-05-03
7181,5,2024-04-14
3263,4,2023-01-24
6210,2,2022-03-28
8658,4,2023-12-21
17105,5,2024-07-25
16083,4,2024-07-22
3960,5,2023-06-26
16323,4,2023-02-08
6695,5,2024-02-03
16976,5,2024-10-04
2659,4,2022-05-13
11702,3,2023-04-01
1131,5,2022-01-10
1662,1,2023-03-29
516,4,2022-02-06
18010,3,2024-09-23
16623,4,2025-01-02
11536,4,2024-12-18
19745,4,2023-04-11
18615,4,2022-02-11
16832,5,2023-12-09
2772,4,2024-05-14
7461,4,2024-09-30
11303,1,2024-06-17
11373,4,2024-12-18
2860,3,2024-03-15
10780,4,2023-11-22
2207,4,2022-04-09
6821,4,2024-10-03
3075,3,2024-08-19
11066,4,2024-03-05
16115,5,2022-10-05
1861,5,2024-03-26
2626,5,2024-11-06
19189,5,2023-11-29
19847,5,2022-01-05
6758,4,2022-10-30
9808,4,2023-04-13
12640,3,2023-03-15
6683,5,2022-07-30
2461,4,2024-12-19
19193,3,2023-08-13
7254,5,2024-07-17
1770,5,2022-01-31
9610,4,2022-07-25
3430,3,2022-09-08
16265,3,2022-05-22
10280,4,2024-12-28
13173,4,2024-10-09
757,3,2022-10-04
8389,4,2024-04-08
9092,4,2022-04-21
10416,4,2022-03-24
530,4,2023-01-08
14874,5,2024-03-07
2499,5,2022-04-19
18037,4,2022-02-07
19611,3,2023-01-21
4415,4,2024-05-21
1730,4,2023-09-20
10475,3,2022-02-09
4157,5,2022-12-17
16529,3,2022-11-18
10325,4,2022-03-11
9048,3,2023-05-04
3673,4,2022-01-30
8347,4,2023-07-21
12634,5,2022-01-20
16732,4,2024-02-13
11575,5,2024-06-12
16556,3,2022-12-13
19555,5,2024-10-25
4610,5,2022-02-24
9082,2,2022-01-23
18296,4,2023-02-06
2970,3,2023-09-16
7804,5,2024-03-22
13608,5,2024-09-06
2525,4,2022-07-28
14577,4,2023-08-21
3721,4,2022-01-17
8561,3,2023-12-10
11872,5,2022-04-03
2226,4,2022-01-14
668,4,2022-11-26
18555,4,2022-06-10
13249,5,2024-08-03
14419,5,2023-04-22
14737,5,2023-10-27
11967,1,2022-05-07
16460,4,2024-11-09
120,5,2022-03-25
8475,5,2022-08-14
18951,5,2023-11-10
12343,4,2023-05-25
2055,1,2023-10-29
10964,2,2024-11-03
12637,4,2023-06-18
16238,4,2022-11-25
7069,4,2022-11-28
14121,3,2024-07-21
7858,2,2022-09-22
8462,4,2023-02-01
6157,3,2024-03-15
13100,5,2023-05-25
11828,5,2024-01-12
4305,4,2022-03-07
17891,4,2024-04-23
1705,4,2023-10-15
18216,3,2023-10-13
4698,5,2023-02-18
5544,5,2022-10-07
8994,3,2022-02-16
15801,4,2022-04-18
10755,5,2022-06-01
7095,5,2023-02-04
12294,5,2022-12-31
18071,4,2022-03-13
18746,5,2022-08-13
6469,5,2024-03-20
1633,4,2022-01-22
9532,5,2024-01-05
14610,3,2024-03-21
8488,5,2024-10-19
12524,4,2023-12-24
9796,5,2022-12-18
368,2,2024-09-17
15440,3,2022-05-13
7563,4,2024-04-14
9755,3,2022-05-25
7641,4,2022-05-15
10132,4,2024-09-04
11117,5,2024-12-12
14672,4,2023-01-26
18837,5,2024-06-26
15799,5,2024-07-30
9827,3,2024-07-30
643,4,2022-01-25
9629,4,2024-07-08
5973,4,2022-09-06
4093,5,2023-08-06
698,4,2024-05-05
11868,3,2022-12-04
1491,3,2024-03-14
19092,4,2024-01-23
10441,4,2024-07-22
18575,3,2024-03-26
8515,4,2022-05-12
3980,4,2022-02-04
2572,4,2022-08-17
6727,1,2024-08-12
12491,3,2022-07-04
17992,4,2022-09-19
9309,4,2024-08-08
14370,3,2024-07-22
15671,4,2022-07-17
4178,4,2022-03-21
5641,5,2024-11-16
19813,5,2024-01-28
2988,5,2024-09-20
2132,3,2023-05-19
19292,5,2023-01-01
15483,3,2024-06-12
8562,4,2022-06-18
2010,3,2022-02-26
9492,4,2022-12-20
17412,4,2022-04-14
6861,4,2022-11-16
13723,3,2022-07-29
5276,3,2024-11-07
6040,4,2023-11-03
7743,4,2024-10-20
19439,4,2024-03-12
16458,4,2022-09-01
8749,3,2023-07-03
14615,4,2024-01-02
4861,3,2023-02-20
14307,5,2023-07-30
4391,5,2022-01-18
13887,4,2024-11-08
19754,4,2022-09-18
18046,4,2022-09-04
483,4,2024-06-26
16734,4,2023-02-12
7496,5,2023-02-11
14284,2,2024-04-28
11170,3,2022-11-17
14711,4,2024-12-03
16861,3,2023-06-04
14219,4,2022-02-13
1240,5,2024-05-26
10036,4,2023-08-19
9490,2,2023-03-06
2194,4,2022-11-24
552,3,2023-10-21
12135,5,2024-12-05
2415,4,2023-04-12
1915,3,2023-03-25
3051,4,2022-01-31
15772,5,2023-07-20
12978,4,2022-04-16
2869,3,2023-12-06
15370,5,2023-05-22
9566,4,2024-07-28
16629,3,2024-11-16
6075,4,2023-06-30
365,4,2024-07-11
4996,4,2022-05-21
9746,3,2022-06-13
2580,2,2024-11-21
13636,3,2024-11-04
2367,4,2024-08-21
19509,5,2023-03-15
12100,4,2024-05-07
18627,4,2022-06-05
18249,4,2022-05-10
17565,4,2023-07-01
10453,3,2023-09-23
16723,5,2024-02-02
9812,4,2022-10-15
5632,4,2024-06-16
14090,2,2024-01-28
16837,5,2023-10-15
8907,4,2023-06-29
3794,4,2023-08-08
7561,4,2024-11-16
17127,3,2022-07-27
14489,4,2023-01-13
5223,4,2023-12-09
11130,4,2023-11-22
3438,4,2022-09-09
18229,4,2024-07-31
3275,4,2024-07-06
12915,5,2024-01-01
1366,5,2022-08-06
18518,1,2022-10-02
5138,4,2022-08-12
7704,5,2022-03-14
17148,4,2023-09-29
1415,4,2024-06-17
16410,5,2022-11-29
15742,1,2022-04-05
9665,5,2022-05-06
2176,5,2022-10-27
18679,4,2022-04-08
6231,4,2022-06-13
7143,3,2023-09-30
4113,4,2024-05-31
2836,5,2024-09-24
8662,5,2024-02-29
1217,3,2022-01-30
1584,1,2023-07-22
7766,4,2023-06-10
7537,5,2023-10-02
10240,2,2024-02-15
8338,4,2024-11-19
15769,4,2024-09-13
2604,5,2022-01-28
13081,4,2023-07-08
369,4,2022-06-08
600,4,2022-05-22
8286,3,2022-05-30
7056,3,2024-01-24
8666,5,2023-04-11
1567,5,2023-09-13
18081,4,2023-03-24
5424,4,2022-05-15
10022,5,2023-12-24
18090,4,2024-01-16
19590,5,2023-06-01
2398,4,2023-12-12
1472,4,2024-07-16
1425,4,2023-07-13
8942,3,2023-07-08
956,1,2024-07-22
12045,5,2022-05-02
15319,4,2022-05-13
2303,4,2022-12-22
12672,4,2022-08-03
17239,3,2022-05-18
19255,4,2022-05-05
589,3,2023-06-19
17294,5,2024-07-13
7499,5,2024-04-07
14930,3,2022-03-14
8944,5,2024-05-19
7657,4,2024-06-05
4158,2,2024-03-31
2531,5,2023-03-24
8531,4,2024-11-14
9907,4,2022-09-20
16647,3,2024-04-03
8375,5,2024-03-06
10912,4,2023-06-26
15737,4,2023-06-07
6374,5,2023-08-16
13999,4,2022-08-13
1153,4,2024-10-13
18194,4,2024-11-17
3193,4,2023-02-26
645,4,2022-05-02
5764,5,2024-01-22
11546,4,2024-08-07
3543,5,2023-08-22
15230,4,2024-11-29
958,3,2023-10-10
19899,5,2023-12-19
8433,4,2023-08-03
13448,3,2024-09-19
2306,5,2024-05-07
5873,4,2023-01-23
11063,4,2024-10-08
18849,5,2022-12-05
16834,4,2022-10-17
10991,4,2024-06-17
1015,4,2024-06-19
15720,5,2024-02-19
2987,4,2023-11-29
10028,5,2024-02-16
14989,4,2022-02-17
1990,5,2024-07-06
8807,4,2024-01-10
14832,4,2023-05-16
2973,3,2023-04-18
1967,5,2022-07-10
12578,4,2023-03-28
14290,4,2023-09-08
18925,4,2023-07-13
9125,3,2022-07-14
7260,5,2024-03-05
19253,4,2023-11-04
5244,4,2022-03-23
5577,5,2023-08-21
11757,4,2024-09-24
6921,4,2024-04-30
18445,4,2024-12-20
11307,5,2022-10-10
6183,1,2023-10-20
1062,5,2022-02-16
16419,4,2023-02-17
13587,3,2022-10-10
19667,4,2022-07-30
89,4,2024-10-31
922,3,2023-04-24
16443,3,2024-02-19
14635,5,2022-11-27
12058,5,2024-02-26
2140,5,2023-12-29
1178,3,2022-08-04
19652,4,2024-01-30
13258,3,2023-10-24
16341,3,2023-03-14
11156,4,2023-11-05
14908,1,2024-12-11
12500,5,2024-01-26
14286,4,2022-08-24
5894,3,2022-02-10
8529,5,2024-03-18
4067,4,2024-05-31
10199,5,2023-10-29
639,5,2022-04-06
18786,5,2024-11-08
5444,3,2023-11-07
3196,4,2023-04-16
3314,5,2023-03-24
7049,5,2024-05-12
1853,4,2023-01-31
12515,3,2022-05-01
11372,4,2022-12-11
597,5,2023-03-10
4384,4,2023-01-08
10590,3,2023-01-14
5811,3,2022-03-03
16093,4,2024-04-17
2904,4,2022-11-10
11164,4,2022-07-27
5582,4,2023-11-23
13842,4,2024-03-07
12421,5,2023-03-21
14702,3,2023-03-30
16978,4,2023-05-13
14108,4,2024-01-15
14537,5,2024-02-24
17551,4,2024-10-21
15191,5,2024-01-07
16318,4,2022-10-29
16185,4,2023-08-17
9595,3,2022-10-29
15665,4,2025-01-01
751,4,2022-11-23
11342,4,2023-09-16
4271,4,2023-01-09
18793,3,2024-03-31
9479,4,2024-05-27
1563,5,2023-10-08
5948,4,2022-10-09
14597,4,2024-11-28
18345,4,2023-06-19
18182,1,2023-02-27
1741,3,2023-05-08
17697,4,2023-09-09
12955,4,2023-04-04
15028,5,2023-01-10
14073,5,2023-10-17
17374,2,2023-03-26
7658,4,2024-05-22
5122,2,2024-01-15
8189,3,2024-03-26
16628,4,2024-04-22
5464,5,2023-05-07
8595,5,2022-10-04
11777,4,2023-07-25
12639,4,2022-04-24
14575,5,2024-12-05
5838,4,2024-03-30
11242,3,2022-04-02
8471,3,2024-10-11
12479,5,2024-11-28
12590,4,2024-08-28
14364,3,2022-04-18
14345,4,2022-02-18
16697,3,2023-01-14
10497,5,2023-12-26
17390,5,2023-11-09
3435,4,2024-01-08
8156,4,2022-07-05
550,3,2023-07-07
13358,4,2022-02-17
17832,4,2023-04-22
18172,5,2022-11-06
11567,4,2024-07-13
17906,3,2024-09-05
5452,4,2024-11-28
7003,4,2024-12-29
13774,4,2024-07-27
14811,3,2024-03-10
11815,3,2023-07-14
9127,5,2024-05-09
6973,5,2024-05-03
2057,4,2024-12-14
15734,3,2023-02-19
9580,4,2024-10-07
3700,3,2024-05-25
7722,4,2022-10-11
3792,4,2023-01-29
15760,5,2022-03-28
12458,1,2022-08-13
7354,4,2022-06-18
3928,5,2023-10-07
9327,5,2024-07-06
5833,5,2024-11-11
13388,3,2023-07-23
19484,4,2023-08-24
16231,4,2024-02-15
4170,4,2024-09-09
228,4,2023-07-26
4782,5,2023-12-02
14554,3,2023-09-24
3591,3,2022-11-09
13644,5,2024-08-14
5209,4,2022-05-29
9436,5,2023-03-08
19844,4,2024-11-26
8748,4,2024-03-28
16257,4,2024-08-09
11151,5,2022-01-21
13973,4,2023-01-30
1360,5,2024-09-12
10271,3,2024-02-28
17700,4,2022-09-06
19235,5,2024-12-03
15041,5,2024-08-09
1372,4,2024-12-31
4979,5,2024-06-28
18337,4,2023-02-02
9101,4,2023-12-11
16795,3,2022-08-17
13209,4,2023-03-25
18173,4,2024-01-29
12053,4,2023-04-05
13293,5,2023-10-21
13740,4,2023-06-27
15130,1,2023-02-08
13483,4,2023-06-01
7275,5,2022-11-06
15315,5,2024-09-14
5156,4,2022-09-30
3201,4,2022-04-12
10263,1,2024-07-25
15452,4,2022-01-18
16755,4,2022-12-07
4274,5,2024-02-15
8914,5,2022-09-08
11174,4,2023-03-19
6481,4,2024-07-12
8167,3,2022-06-17
6855,5,2022-03-14
7085,4,2022-01-11
1449,3,2022-02-05
19782,5,2023-04-06
10782,1,2024-06-07
950,4,2022-02-15
1113,3,2023-11-24
7180,4,2023-11-21
13134,4,2023-07-18
9608,4,2023-03-29
7047,4,2023-01-17
10491,4,2022-09-05
10938,4,2024-07-25
17051,4,2024-06-12
581,4,2023-05-31
5516,3,2023-04-16
3905,4,2024-01-07
11927,3,2024-05-20
1065,4,2023-07-20
11334,5,2024-06-09
17421,5,2023-12-09
11995,3,2022-08-20
15888,5,2022-02-10
12365,4,2022-02-03
351,4,2023-10-14
6957,4,2024-09-03
2441,5,2024-02-21
6885,5,2024-05-05
18580,5,2023-06-15
6906,3,2023-04-17
8327,3,2022-02-02
3066,5,2023-12-17
12734,4,2024-08-06
9460,2,2022-03-22
19910,5,2023-08-06
1013,5,2024-03-22
10710,4,2024-10-18
18145,4,2023-12-24
19563,4,2022-07-04
4704,3,2022-11-18
6439,5,2023-10-25
14190,4,2023-05-10
7019,5,2024-11-02
14512,5,2023-07-23
18004,4,2024-07-30
17253,4,2024-03-12
2712,4,2023-09-11
7123,5,2022-08-08
5570,4,2022-08-30
11430,4,2024-01-06
14037,4,2023-03-24
10033,3,2024-11-20
16682,4,2024-03-04
4465,4,2022-09-14
17530,5,2022-06-11
9386,5,2024-02-26
3989,5,2023-10-17
8481,3,2023-04-16
17001,4,2022-10-27
17141,3,2022-07-04
5611,4,2022-11-12
10521,4,2023-12-03
7763,4,2023-11-16
11962,4,2023-10-10
7600,4,2022-04-21
6988,4,2024-05-21
1111,3,2024-05-07
10792,5,2024-05-05
13214,2,2024-01-23
16450,4,2024-11-24
16476,1,2022-06-16
1397,4,2023-09-25
12501,3,2023-05-02
15766,2,2023-07-25
4531,4,2023-09-19
12473,5,2023-01-29
567,4,2023-07-07
6996,4,2023-10-18
13915,4,2022-10-20
5375,2,2022-08-31
6479,4,2023-07-16
11653,4,2024-04-03
19319,5,2024-09-29
2946,4,2022-01-09
5241,5,2024-09-19
1570,5,2024-10-09
9542,4,2024-08-12
12369,5,2023-06-25
19568,4,2023-06-04
9842,5,2022-03-01
11386,4,2022-03-14
1439,4,2024-02-13
1823,5,2024-02-06
17689,4,2024-08-10
13818,4,2022-08-10
4722,5,2024-04-10
11940,4,2023-07-14
6551,3,2024-07-15
19740,3,2024-03-02
319,5,2022-06-20
4204,3,2023-03-14
13759,4,2022-04-12
11564,3,2023-04-22
15835,3,2022-10-23
2430,5,2022-08-24
10867,5,2024-08-20
13002,3,2024-01-14
15808,5,2022-11-26
2332,1,2023-05-29
15814,3,2023-03-08
11914,5,2023-11-18
3119,4,2023-01-24
19731,4,2023-07-05
15082,4,2024-09-14
11168,3,2022-03-04
11707,4,2024-10-26
14120,5,2023-03-25
926,3,2023-04-06
8845,5,2024-06-26
3036,4,2022-09-11
5200,4,2023-01-27
3024,5,2024-06-24
15706,5,2024-10-07
19495,1,2022-11-09
5389,4,2023-05-23
7843,5,2023-10-06
9866,4,2023-07-19
16596,4,2023-07-31
16215,3,2024-03-15
3863,3,2023-06-28
15923,5,2022-07-14
3460,4,2024-09-12
19812,2,2023-03-19
14594,4,2024-10-01
15607,1,2024-06-05
2062,4,2024-01-21
8232,4,2024-03-19
11302,4,2023-10-18
16823,1,2024-05-27
19055,4,2023-10-08
4345,5,2024-08-27
16454,4,2022-01-09
4991,5,2023-02-24
14248,2,2022-12-10
8614,2,2024-08-09
666,4,2022-11-05
18212,5,2023-11-12
16279,4,2022-09-21
9359,3,2023-06-17
11344,3,2024-05-30
12907,5,2024-12-22
18754,5,2023-02-25
18559,5,2024-01-29
2812,5,2024-09-13
8579,4,2022-06-22
10080,3,2022-01-13
10772,5,2024-03-08
17966,3,2022-09-30
12356,4,2022-06-09
15609,5,2023-02-25
14963,4,2022-11-18
11252,4,2023-11-28
16291,5,2022-05-20
6052,4,2023-06-09
16686,5,2024-11-26
2400,3,2023-01-06
5317,4,2022-02-10
6010,5,2022-04-11
16642,3,2024-07-02
3985,4,2024-07-17
6262,4,2023-10-08
12331,3,2022-05-22
3807,5,2022-05-06
15391,5,2022-09-18
1883,4,2023-09-07
19126,4,2022-12-17
700,5,2024-09-17
1167,2,2022-10-09
12379,4,2022-05-13
16355,3,2023-05-12
6646,5,2022-03-02
601,5,2024-10-16
6365,4,2024-08-13
17688,5,2023-12-09
14226,4,2022-10-24
12868,4,2022-04-03
2731,4,2023-07-21
9035,5,2022-01-28
17623,4,2024-11-10
4875,4,2024-06-05
14145,3,2024-08-04
4256,4,2023-01-10
15983,5,2022-12-27
18802,4,2024-12-01
17597,4,2022-02-17
5334,5,2024-11-05
17936,4,2024-07-16
1493,4,2022-10-31
8559,5,2023-04-18
5097,4,2024-09-11
15857,2,2024-03-05
14313,5,2023-12-10
12773,5,2024-12-05
14705,4,2022-11-25
6690,4,2022-06-13
4362,3,2022-02-17
7116,5,2024-01-24
5848,4,2024-08-08
14119,4,2022-05-12
2236,3,2022-02-14
2815,3,2024-08-11
18964,4,2024-12-15
5176,4,2024-02-09
15844,4,2023-09-21
13621,4,2022-04-18
12507,4,2023-01-10
9625,4,2023-11-08
17508,4,2023-05-22
17259,4,2022-05-30
1264,4,2022-03-28
11359,5,2024-08-14
16416,5,2024-04-29
7234,4,2024-10-02
12965,4,2022-12-27
9843,4,2023-05-25
13432,4,2024-07-22
15954,5,2023-09-26
19353,4,2024-04-01
8381,3,2024-01-06
19426,4,2022-06-30
12905,3,2024-06-20
6011,4,2023-11-16
19564,4,2024-05-20
2274,5,2023-04-25
2405,3,2023-06-10
1499,5,2022-05-03
15504,4,2023-01-17
15412,4,2023-12-07
8136,4,2022-12-28
4299,4,2023-06-10
611,5,2023-03-17
13738,5,2022-04-13
