order_id,product_id,quantity,price,freight_value
15760,38,2,7790,389.5
15760,226,2,229,11.45
15760,17,1,44507,2225.35
15761,226,1,84,4.2
15761,207,2,85,4.25
15761,100,1,14602,730.1
15761,187,2,1190,59.5
15762,109,2,7003,350.15
15763,204,2,615,30.75
15763,293,1,1487,74.35
15763,280,1,1501,75.05
15764,239,2,1717,85.85
15764,195,1,1304,65.2
15764,39,1,18142,907.1
15764,29,3,34239,1711.95
15765,231,3,1706,85.3
15765,151,2,7726,386.3
15765,236,3,1778,88.9
15766,225,1,1744,87.2
15766,98,3,877,43.85
15767,132,1,5180,259.0
15767,164,3,3422,171.1
15768,62,2,3097,154.85
15769,66,3,12951,647.55
15769,72,1,13784,689.2
15769,225,2,1365,68.25
15770,59,3,21297,1064.85
15771,187,3,749,37.45
15771,99,2,1171,58.55
15771,244,3,1929,96.45
15771,139,3,3417,170.85
15772,220,3,1214,60.7
15773,14,1,3886,194.3
15774,181,1,1199,59.95
15774,53,1,16144,807.2
15774,196,2,572,28.6
15774,266,1,772,38.6
15775,4,1,13897,694.85
15775,272,3,1785,89.25
15775,93,1,6170,308.5
15776,173,2,6718,335.9
15777,143,1,4760,238.0
15777,94,3,6497,324.85
15777,206,1,1501,75.05
15778,278,1,725,36.25
15778,172,1,5409,270.45
15779,124,1,2198,109.9
15779,200,3,759,37.95
15779,50,1,18385,919.25
15780,236,3,1147,57.35
15780,56,3,8322,416.1
15780,215,2,620,31.0
15781,78,1,9970,498.5
15781,286,2,765,38.25
15782,249,3,1307,65.35
15783,268,2,1206,60.3
15783,94,3,4148,207.4
15784,83,1,14104,705.2
15785,126,3,6818,340.9
15786,37,2,39659,1982.95
15787,93,1,11200,560.0
15788,52,1,45992,2299.6
15788,277,1,1421,71.05
15788,55,2,8607,430.35
15788,91,2,3148,157.4
15789,122,3,2949,147.45
15790,3,3,9638,481.9
15791,246,1,384,19.2
15791,70,1,14145,707.25
15792,172,2,1042,52.1
15792,245,1,1786,89.3
15793,278,1,2680,134.0
15793,21,1,32802,1640.1
15793,76,3,950,47.5
15793,66,3,3583,179.15
15794,146,3,6481,324.05
15794,104,2,11829,591.45
15794,36,1,25639,1281.95
15794,207,2,234,11.7
15795,83,1,1807,90.35
15795,286,3,951,47.55
15795,283,1,1901,95.05
15796,291,3,648,32.4
15797,111,2,14525,726.25
15797,281,2,1584,79.2
15798,278,1,2411,120.55
15798,283,3,2250,112.5
15798,102,1,9442,472.1
15799,20,1,14084,704.2
15800,112,1,12576,628.8
15800,176,1,5655,282.75
15801,275,3,2503,125.15
15801,121,2,4249,212.45
15801,49,3,49602,2480.1
15801,167,2,7536,376.8
15802,36,1,40267,2013.35
15803,179,2,1530,76.5
15803,182,1,1401,70.05
15803,280,2,2163,108.15
15803,146,3,3677,183.85
15804,89,2,1344,67.2
15804,15,3,32856,1642.8
15805,111,3,6303,315.15
15805,198,1,676,33.8
15805,131,2,7499,374.95
15806,145,2,6931,346.55
15806,5,2,49647,2482.35
15806,130,2,6488,324.4
15806,88,3,1629,81.45
15807,25,3,9853,492.65
15807,244,1,2598,129.9
15807,37,2,18207,910.35
15807,242,2,1387,69.35
15808,241,1,2801,140.05
15809,70,2,11083,554.15
15809,120,1,6148,307.4
15809,101,1,13733,686.65
15810,61,3,12081,604.05
15811,240,1,1764,88.2
15811,219,3,1882,94.1
15811,220,1,318,15.9
15811,170,2,3731,186.55
15812,130,3,6368,318.4
15812,138,2,5967,298.35
15812,82,1,6982,349.1
15812,204,3,391,19.55
15813,80,2,11278,563.9
15813,290,2,1547,77.35
15813,38,3,33592,1679.6
15813,238,3,1829,91.45
15814,191,2,1012,50.6
15814,71,2,2815,140.75
15814,128,1,5111,255.55
15815,150,3,1471,73.55
15816,33,1,21226,1061.3
15817,151,1,3911,195.55
15817,257,3,1049,52.45
15817,35,2,12101,605.05
15818,216,3,390,19.5
15818,122,3,3149,157.45
15818,88,1,10006,500.3
15819,274,1,1005,50.25
15820,196,3,146,7.3
15820,148,3,451,22.55
15820,158,2,6834,341.7
15821,214,2,1485,74.25
15821,213,1,1874,93.7
15821,38,2,26610,1330.5
15821,154,1,3994,199.7
15822,4,3,28165,1408.25
15823,282,3,2962,148.1
15823,150,2,6631,331.55
15824,5,2,6242,312.1
15824,90,2,1592,79.6
15825,105,2,6165,308.25
15826,254,3,2734,136.7
15826,45,3,13271,663.55
15826,224,3,1882,94.1
15827,224,3,691,34.55
15827,218,1,1302,65.1
15827,90,2,4222,211.1
15827,204,1,355,17.75
15828,281,1,1726,86.3
15829,182,1,1806,90.3
15829,131,1,5398,269.9
15829,47,3,48359,2417.95
15829,65,1,9701,485.05
15830,33,1,14102,705.1
15830,127,3,3067,153.35
15830,79,1,14711,735.55
15830,27,3,45689,2284.45
15831,196,2,1074,53.7
15831,116,1,13147,657.35
15831,208,2,1357,67.85
15832,216,2,131,6.55
15833,130,3,1441,72.05
15833,144,2,5310,265.5
15833,43,1,26431,1321.55
15833,16,3,11509,575.45
15834,162,2,6046,302.3
15834,68,2,5266,263.3
15834,240,1,1256,62.8
15834,31,3,22557,1127.85
15835,225,1,414,20.7
15835,186,1,1042,52.1
15836,298,2,2840,142.0
15836,10,2,36580,1829.0
15837,26,1,7469,373.45
15837,200,1,1083,54.15
15837,244,2,1156,57.8
15838,257,1,478,23.9
15838,87,2,14782,739.1
15838,156,3,5824,291.2
15839,121,3,5762,288.1
15839,254,3,421,21.05
15839,204,3,1951,97.55
15840,69,2,11668,583.4
15840,96,3,3396,169.8
15840,95,1,8023,401.15
15840,15,3,32164,1608.2
15841,101,3,7694,384.7
15841,168,2,6580,329.0
15842,173,1,6838,341.9
15842,169,2,7436,371.8
15842,142,1,5691,284.55
15842,156,1,5685,284.25
15843,263,2,894,44.7
15843,132,3,1517,75.85
15844,260,2,2644,132.2
15844,197,2,1948,97.4
15844,122,1,4800,240.0
15844,250,3,1769,88.45
15845,165,1,1091,54.55
15845,27,2,6810,340.5
15846,82,1,14611,730.55
15847,189,2,1037,51.85
15847,98,3,12127,606.35
15847,33,2,10746,537.3
15848,218,2,1059,52.95
15848,189,3,1224,61.2
15848,89,2,12787,639.35
15849,99,2,14831,741.55
15849,297,3,802,40.1
15849,88,1,2564,128.2
15850,256,3,2296,114.8
15850,72,1,2185,109.25
15850,97,1,11004,550.2
15850,99,1,14946,747.3
15851,239,2,199,9.95
15851,243,3,1764,88.2
15852,291,1,609,30.45
15852,105,3,13280,664.0
15853,199,2,172,8.6
15853,141,1,4387,219.35
15854,221,2,1885,94.25
15855,148,1,5793,289.65
15855,225,1,272,13.6
15855,83,2,5239,261.95
15856,226,3,1596,79.8
15856,285,2,2980,149.0
15856,96,2,13486,674.3
15857,284,1,2416,120.8
15857,246,2,1349,67.45
15857,282,3,1120,56.0
15857,266,2,1139,56.95
15858,101,3,12788,639.4
15859,55,3,12227,611.35
15859,180,1,1741,87.05
15860,1,1,10364,518.2
15860,128,3,3032,151.6
15860,103,2,12381,619.05
15860,42,2,7343,367.15
15861,263,1,550,27.5
15861,177,1,1278,63.9
15862,19,3,13260,663.0
15862,81,2,10471,523.55
15862,289,1,2541,127.05
15862,34,2,47669,2383.45
15863,286,2,2495,124.75
15863,58,1,4643,232.15
15863,10,3,46581,2329.05
15863,265,1,650,32.5
15864,117,3,5453,272.65
15864,232,1,899,44.95
15864,291,3,2159,107.95
15865,52,1,37059,1852.95
15865,293,1,1277,63.85
15865,14,3,34374,1718.7
15865,247,3,2209,110.45
15866,267,3,1800,90.0
15866,52,1,15083,754.15
15866,93,2,5021,251.05
15866,250,3,1313,65.65
15867,86,2,2226,111.3
15867,44,3,43597,2179.85
15867,95,1,6370,318.5
15867,241,2,1804,90.2
15868,165,2,734,36.7
15869,45,1,18192,909.6
15869,171,3,1246,62.3
15869,64,1,14142,707.1
15869,18,2,45334,2266.7
15870,61,1,12947,647.35
15871,115,1,541,27.05
15871,90,1,7351,367.55
15871,96,3,5726,286.3
15871,168,3,2894,144.7
15872,212,1,1591,79.55
15872,109,3,3150,157.5
15872,102,2,4965,248.25
15872,214,3,613,30.65
15873,66,3,12452,622.6
15873,16,3,19798,989.9
15874,196,2,475,23.75
15874,58,3,8216,410.8
15874,35,1,26962,1348.1
15874,269,3,297,14.85
15875,291,3,1217,60.85
15875,274,1,2676,133.8
15875,82,2,3149,157.45
15875,105,1,9632,481.6
15876,91,3,2158,107.9
15876,100,1,7796,389.8
15876,151,3,6144,307.2
15876,80,2,12312,615.6
15877,123,3,7795,389.75
15877,287,2,1359,67.95
15877,172,2,1491,74.55
15877,232,3,1497,74.85
15878,189,1,1819,90.95
15878,277,2,266,13.3
15878,64,3,10803,540.15
15879,171,2,1895,94.75
15879,34,3,28415,1420.75
15879,116,2,9271,463.55
15879,269,1,2697,134.85
15880,12,1,22970,1148.5
15880,71,3,12991,649.55
15880,63,1,5326,266.3
15881,49,1,17380,869.0
15881,115,2,9987,499.35
15882,151,2,1700,85.0
15882,284,2,2501,125.05
15882,238,3,1671,83.55
15883,228,1,1044,52.2
15883,167,2,7827,391.35
15883,29,3,43089,2154.45
15884,194,3,931,46.55
15885,134,2,5093,254.65
15885,255,1,2710,135.5
15885,160,2,7791,389.55
15886,45,1,20847,1042.35
15886,27,2,15250,762.5
15886,94,2,10972,548.6
15887,162,3,4489,224.45
15887,225,3,413,20.65
15887,219,3,76,3.8
15888,158,3,7084,354.2
15888,137,1,3293,164.65
15888,196,1,301,15.05
15889,104,3,7351,367.55
15889,63,3,5462,273.1
15890,28,3,8061,403.05
15891,186,1,1988,99.4
15891,200,1,829,41.45
15892,192,3,1957,97.85
15892,37,1,17259,862.95
15892,56,1,43035,2151.75
15893,237,2,1477,73.85
15893,141,3,1754,87.7
15894,269,2,1534,76.7
15894,214,3,577,28.85
15895,105,1,8590,429.5
15896,17,1,19357,967.85
15896,25,3,28959,1447.95
15897,230,3,246,12.3
15897,239,2,1770,88.5
15897,254,1,2646,132.3
15897,39,2,16220,811.0
15898,75,3,8779,438.95
15898,123,2,1346,67.3
15898,19,3,2439,121.95
15899,24,1,19802,990.1
15900,88,2,7359,367.95
15900,299,2,1677,83.85
15900,8,1,40191,2009.55
15901,247,2,2042,102.1
15901,72,1,6367,318.35
15901,242,1,2668,133.4
15901,265,2,939,46.95
15902,294,3,2963,148.15
15902,170,1,6131,306.55
15903,108,1,1091,54.55
15904,41,3,16444,822.2
15904,181,2,1471,73.55
15904,169,3,5522,276.1
15904,167,3,3077,153.85
15905,227,1,791,39.55
15905,22,2,40192,2009.6
15905,120,3,8595,429.75
15905,179,2,6298,314.9
15906,165,2,637,31.85
15906,167,1,6909,345.45
15906,94,1,2295,114.75
15906,295,3,492,24.6
15907,13,2,22926,1146.3
15907,102,1,2571,128.55
15907,37,1,18018,900.9
15908,230,2,449,22.45
15908,187,2,1060,53.0
15908,87,3,711,35.55
15909,86,1,13618,680.9
15909,231,3,1943,97.15
15909,224,1,598,29.9
15910,98,1,13482,674.1
15910,188,2,1819,90.95
15910,27,1,12418,620.9
15911,21,2,5695,284.75
15911,89,3,4173,208.65
15911,267,2,447,22.35
15911,18,1,40954,2047.7
15912,110,2,14323,716.15
15913,221,2,1887,94.35
15913,264,3,2814,140.7
15914,246,2,2962,148.1
15914,32,3,34372,1718.6
15914,218,1,319,15.95
15915,117,3,1635,81.75
15915,273,2,2929,146.45
15915,13,1,8647,432.35
15916,193,3,762,38.1
15916,47,1,32404,1620.2
15916,283,2,2247,112.35
15916,168,3,6913,345.65
15917,73,2,13812,690.6
15917,106,2,7241,362.05
15917,117,2,6239,311.95
15918,111,2,9407,470.35
15918,255,3,1945,97.25
15919,63,2,2638,131.9
15920,124,2,4521,226.05
15920,299,2,2104,105.2
15921,165,2,839,41.95
15922,118,3,7592,379.6
15923,41,2,36819,1840.95
15923,11,3,11102,555.1
15923,109,2,7903,395.15
15923,45,2,3608,180.4
15924,23,3,6834,341.7
15924,31,1,24530,1226.5
15925,153,2,616,30.8
15925,19,1,25557,1277.85
15926,247,1,1461,73.05
15927,57,3,7656,382.8
15927,107,1,10735,536.75
15927,26,2,39951,1997.55
15927,214,3,1915,95.75
15928,269,1,1403,70.15
15928,83,2,6441,322.05
15929,290,2,2658,132.9
15929,30,2,20793,1039.65
15929,17,3,6082,304.1
15930,285,3,1264,63.2
15930,20,3,25383,1269.15
15931,83,2,754,37.7
15931,188,1,371,18.55
15931,163,1,891,44.55
15931,25,2,18645,932.25
15932,207,3,1347,67.35
15932,227,1,1848,92.4
15932,50,2,30226,1511.3
15932,229,2,1339,66.95
15933,231,3,89,4.45
15933,97,1,12733,636.65
15933,21,3,28591,1429.55
15933,221,1,153,7.65
15934,241,3,2284,114.2
15934,291,2,855,42.75
15934,173,1,7460,373.0
15935,247,2,1299,64.95
15936,13,3,15501,775.05
15937,135,1,2215,110.75
15937,113,3,3437,171.85
15938,124,1,5271,263.55
15939,193,1,1462,73.1
15939,147,2,6742,337.1
15939,18,1,34252,1712.6
15939,82,1,7512,375.6
15940,107,3,6677,333.85
15940,99,3,7648,382.4
15940,295,2,1976,98.8
15941,232,2,340,17.0
15941,241,2,288,14.4
15941,207,2,82,4.1
15942,87,1,12237,611.85
15942,21,1,41528,2076.4
15943,145,2,5823,291.15
15943,231,3,715,35.75
15944,77,2,6868,343.4
15944,254,2,1452,72.6
15945,153,3,3273,163.65
15945,276,2,1530,76.5
15945,176,1,6313,315.65
15946,106,1,12353,617.65
15946,277,3,1788,89.4
15946,23,2,28766,1438.3
15947,176,3,1426,71.3
15947,157,1,446,22.3
15948,93,3,2734,136.7
15949,36,1,2569,128.45
15950,207,1,537,26.85
15950,158,3,6981,349.05
15950,67,2,860,43.0
15951,226,3,1477,73.85
15951,197,3,398,19.9
15951,153,3,3994,199.7
15951,300,2,2216,110.8
15952,90,3,12813,640.65
15952,195,1,1224,61.2
15953,277,2,2618,130.9
15953,245,1,1371,68.55
15953,105,2,9048,452.4
15953,284,3,2664,133.2
15954,38,2,13129,656.45
15954,74,2,2964,148.2
15954,262,1,2477,123.85
15954,281,1,2921,146.05
15955,18,2,8134,406.7
15956,71,3,9851,492.55
15956,47,2,36384,1819.2
15956,96,2,12975,648.75
15957,159,1,1019,50.95
15957,223,3,1332,66.6
15957,32,2,35015,1750.75
15958,258,2,938,46.9
15958,206,1,1187,59.35
15958,244,1,616,30.8
15958,149,2,930,46.5
15959,184,2,202,10.1
15960,206,3,437,21.85
15960,170,1,2654,132.7
15961,155,3,6167,308.35
15962,225,1,978,48.9
15962,239,1,1731,86.55
15963,29,3,19596,979.8
15963,1,1,33485,1674.25
15963,158,2,3617,180.85
15964,232,2,1702,85.1
15964,271,2,880,44.0
15964,53,3,11524,576.2
15964,273,1,2410,120.5
15965,29,1,11549,577.45
15965,198,1,114,5.7
15965,287,3,2108,105.4
15965,271,2,2011,100.55
15966,47,3,22069,1103.45
15966,237,3,1420,71.0
15967,143,3,5339,266.95
15967,20,2,41633,2081.65
15968,213,1,616,30.8
15969,300,3,2553,127.65
15969,278,1,1449,72.45
15969,16,3,28455,1422.75
15970,67,3,10424,521.2
15970,12,3,13907,695.35
15971,142,3,7710,385.5
15971,202,2,83,4.15
15971,115,2,2844,142.2
15972,29,3,42913,2145.65
15973,179,3,7643,382.15
15973,274,2,1356,67.8
15973,20,2,26626,1331.3
15974,54,2,28392,1419.6
15974,189,2,711,35.55
15974,291,3,1405,70.25
15974,81,3,2180,109.0
15975,216,1,137,6.85
15975,175,2,4713,235.65
15976,14,2,4189,209.45
15976,161,3,5576,278.8
15976,289,3,2971,148.55
15976,209,2,737,36.85
15977,199,2,1890,94.5
15977,178,2,7042,352.1
15977,57,1,36901,1845.05
15978,225,3,1049,52.45
15978,66,1,4903,245.15
15979,284,2,974,48.7
15980,297,2,2682,134.1
15980,285,1,2195,109.75
15980,45,1,29374,1468.7
15980,97,1,8264,413.2
15981,228,3,728,36.4
15981,200,3,756,37.8
15982,239,3,594,29.7
15982,24,3,19219,960.95
15982,282,1,1857,92.85
15983,208,1,1559,77.95
15983,172,2,706,35.3
15984,5,1,18047,902.35
15984,232,1,631,31.55
15984,269,1,1056,52.8
15985,119,3,3643,182.15
15985,3,2,47321,2366.05
15985,300,1,2580,129.0
15986,93,1,13302,665.1
15986,252,1,269,13.45
15987,39,1,38453,1922.65
15987,57,1,12724,636.2
15987,24,1,22738,1136.9
15988,19,1,5800,290.0
15988,106,3,793,39.65
15988,240,2,214,10.7
15988,239,2,1610,80.5
15989,155,1,3726,186.3
15989,216,1,665,33.25
15989,201,1,1607,80.35
15989,152,2,2856,142.8
15990,100,2,1161,58.05
15990,87,1,12551,627.55
15990,9,2,49287,2464.35
15991,232,1,126,6.3
15992,84,3,2344,117.2
15992,300,3,863,43.15
15992,76,1,5945,297.25
15993,75,1,2085,104.25
15993,150,3,2238,111.9
15993,236,1,192,9.6
15994,87,3,6879,343.95
15994,138,2,4796,239.8
15995,297,1,1115,55.75
15996,184,3,403,20.15
15996,60,3,23177,1158.85
15996,9,3,28066,1403.3
15997,291,3,2479,123.95
15997,195,1,1244,62.2
15998,2,3,29831,1491.55
15999,231,2,411,20.55
15999,296,2,213,10.65
15999,237,2,326,16.3
16000,128,2,7558,377.9
16001,134,3,3637,181.85
16001,11,3,42079,2103.95
16001,80,2,10132,506.6
16001,300,3,442,22.1
16002,174,3,6505,325.25
16002,247,3,1876,93.8
16003,85,2,1127,56.35
16003,248,2,869,43.45
16003,207,2,1747,87.35
16003,297,2,1277,63.85
16004,39,3,43189,2159.45
16005,145,2,2846,142.3
16005,73,1,7130,356.5
16005,194,2,957,47.85
16005,221,3,639,31.95
16006,2,2,24536,1226.8
16006,114,2,995,49.75
16007,32,3,16639,831.95
16008,110,1,3811,190.55
16008,107,1,12520,626.0
16008,162,1,7718,385.9
16009,196,1,541,27.05
16009,278,3,697,34.85
16009,80,2,12282,614.1
16009,169,2,4675,233.75
16010,289,3,448,22.4
16011,146,2,505,25.25
16012,76,3,3523,176.15
16013,186,3,735,36.75
16013,151,2,1211,60.55
16014,75,3,4572,228.6
16015,286,3,1452,72.6
16015,159,3,4728,236.4
16015,53,1,42309,2115.45
16015,68,3,8650,432.5
16016,165,2,5979,298.95
16016,53,3,42408,2120.4
16016,26,1,24318,1215.9
16017,277,1,2200,110.0
16017,279,1,1433,71.65
16017,264,2,551,27.55
16017,289,1,883,44.15
16018,32,1,2977,148.85
16019,151,1,5144,257.2
16019,56,3,34350,1717.5
16020,294,3,1203,60.15
16021,227,2,1882,94.1
16021,238,3,122,6.1
16021,293,2,333,16.65
16022,210,1,1674,83.7
16022,94,3,1756,87.8
16022,93,1,9619,480.95
16022,104,3,9188,459.4
16023,147,2,2705,135.25
16023,281,2,652,32.6
16024,11,3,19627,981.35
16024,229,3,62,3.1
16025,215,3,1389,69.45
16025,79,1,13103,655.15
16025,2,2,40332,2016.6
16026,178,2,1125,56.25
16026,31,1,4700,235.0
16026,150,3,5096,254.8
16027,147,1,7004,350.2
16027,257,3,1804,90.2
16027,7,3,10794,539.7
16027,299,2,1788,89.4
16028,143,3,4744,237.2
16028,37,2,15722,786.1
16028,298,1,2270,113.5
16029,170,3,1387,69.35
16030,150,3,833,41.65
16030,26,1,22819,1140.95
16031,89,2,14425,721.25
16031,180,1,5452,272.6
16032,163,1,3205,160.25
16032,150,3,4614,230.7
16032,166,1,3283,164.15
16033,73,3,14934,746.7
16033,151,1,1511,75.55
16033,64,3,10392,519.6
16034,47,1,25124,1256.2
16034,67,2,9171,458.55
16034,28,1,20380,1019.0
16034,254,1,2696,134.8
16035,294,1,558,27.9
16035,26,1,15976,798.8
16036,134,1,6052,302.6
16036,145,2,3788,189.4
16036,50,1,27554,1377.7
16037,11,1,8307,415.35
16037,266,1,579,28.95
16037,160,2,6765,338.25
16038,264,2,2348,117.4
16038,149,2,3652,182.6
16038,148,3,6678,333.9
16038,19,2,45865,2293.25
16039,59,3,7321,366.05
16039,89,3,8304,415.2
16039,162,2,1142,57.1
16040,161,3,4680,234.0
16041,100,2,7976,398.8
16041,19,2,31465,1573.25
16041,164,1,3715,185.75
16042,168,3,4705,235.25
16043,184,3,704,35.2
16043,10,2,35281,1764.05
16043,205,2,660,33.0
16043,72,1,7508,375.4
16044,261,3,438,21.9
16044,49,2,34237,1711.85
16045,69,3,2867,143.35
16045,56,3,3188,159.4
16046,240,2,492,24.6
16046,95,1,13498,674.9
16046,214,3,996,49.8
16046,162,2,7504,375.2
16047,128,2,4578,228.9
16047,53,3,27940,1397.0
16048,197,3,79,3.95
16049,148,3,3363,168.15
16049,274,3,372,18.6
16050,238,2,1841,92.05
16051,84,3,6178,308.9
16051,25,1,37240,1862.0
16051,128,3,6658,332.9
16052,152,1,6448,322.4
16053,178,3,6974,348.7
16053,243,2,2057,102.85
16054,56,3,48737,2436.85
16055,168,3,6741,337.05
16055,124,2,3876,193.8
16055,55,2,13738,686.9
16056,225,1,218,10.9
16056,89,3,9043,452.15
16057,159,3,3117,155.85
16058,81,3,2456,122.8
16059,190,3,751,37.55
16059,194,3,1885,94.25
16059,170,2,2466,123.3
16059,33,3,27164,1358.2
16060,151,1,7148,357.4
16060,53,1,8841,442.05
16061,258,3,2395,119.75
16062,233,3,638,31.9
16063,26,3,36485,1824.25
16063,287,2,2861,143.05
16063,102,3,9616,480.8
16064,171,1,1511,75.55
16064,4,1,40359,2017.95
16064,234,1,1578,78.9
16065,145,1,1456,72.8
16065,54,2,32618,1630.9
16066,289,1,1220,61.0
16067,91,3,8310,415.5
16067,188,1,171,8.55
16067,170,1,2147,107.35
16067,137,1,5804,290.2
16068,51,3,36828,1841.4
16068,214,2,263,13.15
16068,151,2,6929,346.45
16069,259,2,1294,64.7
16069,120,1,13118,655.9
16070,124,1,7884,394.2
16070,254,3,958,47.9
16071,30,1,17375,868.75
16071,136,1,7909,395.45
16071,19,2,45798,2289.9
16072,76,3,2009,100.45
16072,66,2,7087,354.35
16072,298,1,1223,61.15
16072,245,2,2517,125.85
16073,92,1,7256,362.8
16073,272,3,2392,119.6
16073,70,2,12801,640.05
16074,44,3,48838,2441.9
16075,77,3,11134,556.7
16075,138,2,1391,69.55
16076,266,3,2983,149.15
16077,277,1,2346,117.3
16077,143,1,6029,301.45
16077,20,2,12201,610.05
16078,205,3,1841,92.05
16079,251,1,2669,133.45
16079,103,2,11758,587.9
16079,262,2,695,34.75
16080,292,3,2389,119.45
16080,136,3,1428,71.4
16080,245,3,479,23.95
16080,90,1,13783,689.15
16081,192,3,1320,66.0
16081,97,1,7884,394.2
16081,234,2,606,30.3
16081,138,2,2181,109.05
16082,66,3,10916,545.8
16082,265,1,2832,141.6
16082,208,3,1091,54.55
16083,233,1,1537,76.85
16083,9,2,41579,2078.95
16084,110,1,558,27.9
16084,168,3,1797,89.85
16084,210,2,260,13.0
16085,264,1,2049,102.45
16085,92,1,11205,560.25
16086,19,1,31775,1588.75
16087,18,1,36879,1843.95
16087,149,2,5494,274.7
16087,140,2,6016,300.8
16087,259,2,1948,97.4
16088,168,1,7199,359.95
16089,269,3,2069,103.45
16089,198,1,162,8.1
16089,58,2,41369,2068.45
16090,290,3,1950,97.5
16091,143,3,468,23.4
16091,266,1,1514,75.7
16092,25,1,21906,1095.3
16092,108,2,951,47.55
16093,126,2,7861,393.05
16093,44,3,42425,2121.25
16094,91,1,12697,634.85
16095,31,1,45077,2253.85
16095,270,2,1284,64.2
16096,259,1,1144,57.2
16096,139,3,3599,179.95
16097,234,3,538,26.9
16098,168,2,1915,95.75
16098,281,2,884,44.2
16099,55,3,41737,2086.85
16100,209,2,1558,77.9
16101,108,2,13004,650.2
16101,31,2,36440,1822.0
16101,64,1,4874,243.7
16101,136,1,5331,266.55
16102,42,3,12314,615.7
16102,90,3,1817,90.85
16103,181,1,794,39.7
16104,28,3,17753,887.65
16105,130,3,7512,375.6
16105,131,2,5827,291.35
16105,46,3,38199,1909.95
16105,124,3,6339,316.95
16106,57,1,19326,966.3
16107,89,2,2099,104.95
16108,47,1,28420,1421.0
16109,105,2,10285,514.25
16110,149,2,6204,310.2
16110,247,3,1755,87.75
16111,138,2,3130,156.5
16111,26,3,48415,2420.75
16111,106,3,11224,561.2
16112,109,3,4761,238.05
16112,204,3,685,34.25
16112,282,2,2992,149.6
16112,15,1,3265,163.25
16113,190,3,1208,60.4
16113,265,1,2120,106.0
16113,98,2,6378,318.9
16113,298,1,696,34.8
16114,95,3,5499,274.95
16114,74,3,8010,400.5
16114,226,2,1301,65.05
16114,250,2,1564,78.2
16115,18,1,29007,1450.35
16116,115,1,717,35.85
16116,242,1,2709,135.45
16116,197,2,1914,95.7
16116,176,2,3457,172.85
16117,66,2,7235,361.75
16117,67,3,2590,129.5
16117,76,3,4408,220.4
16118,30,2,29595,1479.75
16118,275,3,1271,63.55
16118,135,1,3302,165.1
16118,215,2,356,17.8
16119,160,1,1156,57.8
16119,162,3,4363,218.15
16119,168,1,2623,131.15
16119,25,3,22342,1117.1
16120,93,1,10577,528.85
16121,122,2,4231,211.55
16121,293,2,2275,113.75
16122,269,3,444,22.2
16122,36,3,33635,1681.75
16122,139,3,1475,73.75
16122,235,2,752,37.6
16123,261,2,2454,122.7
16123,268,1,1006,50.3
16123,170,1,3137,156.85
16124,2,3,25780,1289.0
16124,135,1,6749,337.45
16125,251,3,1153,57.65
16125,147,3,3335,166.75
16126,217,1,177,8.85
16126,40,3,21086,1054.3
16126,113,2,9828,491.4
16126,24,2,17804,890.2
16127,68,3,12111,605.55
16127,66,3,1429,71.45
16127,156,2,7646,382.3
16128,239,2,1123,56.15
16129,262,3,1155,57.75
16130,177,3,2503,125.15
16130,17,1,16981,849.05
16130,108,2,10218,510.9
16130,294,3,788,39.4
16131,182,3,1213,60.65
16132,38,3,44568,2228.4
16133,64,2,2605,130.25
16133,250,2,447,22.35
16133,90,2,2862,143.1
16134,292,3,2926,146.3
16134,17,2,46809,2340.45
16134,269,2,1015,50.75
16134,161,2,944,47.2
16135,204,1,772,38.6
16135,176,2,2640,132.0
16135,157,3,6670,333.5
16136,85,2,12524,626.2
16136,171,3,317,15.85
16137,29,1,5134,256.7
16138,48,3,43045,2152.25
16138,116,2,14089,704.45
16138,273,1,2247,112.35
16139,281,3,689,34.45
16140,196,2,848,42.4
16140,212,3,1599,79.95
16141,93,3,14453,722.65
16141,165,2,1954,97.7
16141,212,3,844,42.2
16142,258,3,361,18.05
16143,213,3,593,29.65
16144,103,2,13091,654.55
16144,129,3,6702,335.1
16145,146,2,2560,128.0
16145,54,1,21784,1089.2
16145,242,1,1898,94.9
16145,277,3,2068,103.4
16146,19,1,29060,1453.0
16146,241,2,2736,136.8
16147,53,3,31654,1582.7
16147,64,1,2071,103.55
16147,288,3,1969,98.45
16147,115,3,3764,188.2
16148,246,2,1315,65.75
16149,267,1,2260,113.0
16149,120,1,14348,717.4
16150,15,3,25802,1290.1
16150,191,2,582,29.1
16150,139,1,1394,69.7
16151,24,3,39876,1993.8
16152,227,1,1140,57.0
16153,265,1,2547,127.35
16153,44,2,49242,2462.1
16153,131,3,2066,103.3
16154,200,1,1196,59.8
16155,205,1,1782,89.1
16155,110,1,10946,547.3
16156,24,1,11055,552.75
16156,82,3,10772,538.6
16156,35,3,8554,427.7
16156,124,1,5358,267.9
16157,39,1,13373,668.65
16158,229,1,471,23.55
16159,296,3,2736,136.8
16159,193,2,1323,66.15
16160,290,3,982,49.1
16160,292,3,879,43.95
16160,17,3,38647,1932.35
16161,265,3,1481,74.05
16161,164,3,2158,107.9
16161,194,3,1732,86.6
16161,141,1,6559,327.95
16162,281,2,838,41.9
16163,50,3,8243,412.15
16164,177,3,4853,242.65
16164,11,3,36582,1829.1
16164,105,3,10033,501.65
16165,8,1,18209,910.45
16165,160,3,2328,116.4
16166,112,1,5142,257.1
